dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003433sln,d86515b2-f34b-4bfd-b1d1-891626752ba9,2,2,608379,624428,22,Single,X,3,3.21,1.47,-6.07,8.83,CH,16,0,L,1,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, no out",214.474,-0.586207,3,sln,0.082645574,-120.0082323,0.332548616,-6.043444605,8.949712719,-6.07,8.83,-0.898198378,55,6.714051303,2.71382127,-122.9674177,-6.747966434,-9.107999657,23.96699962,-18.69100008,83.99,-0.607657696,1.693486649,-0.48,1.83,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003505sln,68e3d4c5-4265-4470-9c00-d3f1a01725c8,6,1,608379,516782,23,Strikeout,B,6,3.52,1.64,-4.4,10.31,FF,5,0,R,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,203.081,0.893617,3,sln,0.075899844,-130.7261443,0.304754106,-4.378873652,10.39160518,-4.4,10.31,-0.776863324,55,6.637717306,0.996779002,-133.7936276,-5.203408448,-7.858000134,27.04699954,-13.53100023,91.29,-1.04707667,3.278811251,-0.93,3.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003523sln,bd370f4c-b0c9-4a3d-bedb-3f8d1027c70b,6,2,608379,516782,23,Strikeout,S,7,3.52,1.64,-2.88,10.76,FF,7,0,R,0,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,194.94,0.606383,3,sln,0.076873185,-129.0897477,0.308421824,-2.86399403,10.84299705,-2.88,10.76,-0.882706628,55,6.686735334,3.192695854,-132.0623828,-5.900090567,-5.017999981,25.87699947,-13.18099985,90.16,0.019185932,3.008383679,0.13,3.15,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003623sln,58cd7bc5-ba1a-42a9-9d80-0ed97498b132,6,3,608379,516782,23,Strikeout,B,9,3.52,1.64,-4.63,8.97,FF,1,0,R,1,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,207.294,1.51064,3,sln,0.076396637,-129.8126248,0.307554645,-4.612958334,9.062464959,-4.63,8.97,-0.845003385,55,6.469409047,2.538684519,-133.0489668,-2.779328703,-8.128000114,28.35700092,-16.21100053,90.75,-0.497127446,3.856146314,-0.38,4,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003643sln,e2ac933b-a3cf-424e-a6b2-f4e620170e4e,6,4,608379,516782,23,Strikeout,S,10,3.52,1.64,0.73,6.31,FC,3,0,R,1,2,R,gid_2019_05_09_pitmlb_slnmlb_1/,Swinging Strike,173.467,1.39362,3,sln,0.079327415,-125.0806459,0.318476967,0.725410075,6.425234,0.73,6.31,-1.253154937,55,6.456991744,3.755263397,-128.0069451,-1.463270465,1.192000057,24.68700084,-21.62100038,87.32,0.501756142,3.752961278,0.63,3.89,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003736sln,88ea8e94-1d63-48e0-9fcb-515c4360a1ef,6,5,608379,516782,23,Strikeout,S,12,3.52,1.64,-3.61,10.37,FF,3,0,R,2,2,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,199.172,1.37234,3,sln,0.074656388,-132.775017,0.301327223,-3.594514957,10.44795551,-3.61,10.37,-0.759784333,55,6.686602214,4.865114153,-136.2758788,-4.47195654,-6.597999905,31.39699992,-13.00099954,93.02,0.686431603,3.732597004,0.81,3.87,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003805sln,5528aafb-d60a-4296-9a1a-b721d44e0e71,6,6,608379,516782,23,Strikeout,S,13,3.52,1.64,-3.29,12.88,FF,15,0,R,2,2,R,gid_2019_05_09_pitmlb_slnmlb_1/,Called Strike,194.315,-0.361702,3,sln,0.074708847,-132.7369183,0.30086233,-3.279291221,12.94662895,-3.29,12.88,-0.827223454,55,6.564540655,0.984771296,-136.0713029,-9.103260023,-6.037999962,29.87699947,-8.340999695,92.99,-0.934651847,2.100268807,-0.82,2.24,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_003856sln,ccbe171d-3961-445e-9141-6d402a4d89be,1,1,608379,570256,24,Double,X,16,3.75,1.84,-4.76,11.5,FF,16,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, run(s)",202.466,-0.47644,3,sln,0.076058204,-130.4375127,0.305596314,-4.739310442,11.57539308,-4.76,11.5,-0.720876176,55,6.703765147,2.709890358,-133.5475747,-8.317988451,-8.458000038,27.36699924,-11.521,91.25,-0.328076957,2.204101415,-0.21,2.34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_004142sln,777b6142-a768-418c-a8c4-38d7c5e34b01,2,1,608379,605137,25,Flyout,S,21,3.64,1.74,-0.57,8.12,FC,,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Called Strike,184.003,-2.83158,3,sln,0.077452708,-128.0430879,0.311800051,-0.570482696,8.21775076,-0.57,8.12,-1.072573834,55,6.400911933,2.569412171,-131.2339223,-6.918953163,-0.978000019,27.57700023,-18.09099969,89.62,-0.063510144,1.789884732,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_004157sln,95c61226-41b2-4b05-8a0e-e09f07571cd1,2,2,608379,605137,25,Flyout,X,22,3.64,1.74,-6.1,11.31,FF,,0,L,1,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, out(s)",208.325,-2.83158,3,sln,0.073859304,-134.2061173,0.298131697,-6.07316424,11.37944999,-6.1,11.31,-0.838449277,55,6.635473648,4.417121733,-137.7501067,-7.825817426,-11.38800034,32.12699947,-10.84099969,94.12,0.015788194,2.534820516,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_004102sln,f4580e2e-8e5d-45c1-afd4-87f1fb477798,1,1,608379,466320,26,Groundout,X,26,3.35,1.6,3.15,-6.66,CU,21,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, out(s)",25.238,-1.05714,3,sln,0.091716104,-107.9752163,0.372112886,3.133807752,-6.440423473,3.15,-6.66,-1.048810905,55,6.417793499,0.441490877,-111.1308117,0.354037311,3.771999981,23.04699954,-39.93099985,75.77,-0.335395517,1.424726764,-0.19,1.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010046sln,a2038743-0460-495a-8d56-27fa32976598,3,1,608379,465041,33,Lineout,S,2,3.29,1.6,-3.04,11.19,FF,13,0,R,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Called Strike,195.154,0.230769,4,sln,0.076950225,-128.9392785,0.309002876,-3.023748721,11.27346085,-3.04,11.19,-0.543255498,55,6.675317381,3.472729446,-131.9721467,-7.185570652,-5.27800021,26.37699947,-12.50099954,90.15,0.454730264,2.505174489,0.58,2.64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010104sln,89f3b5d4-fa51-4b24-810c-0c9d94a79d27,3,2,608379,465041,33,Lineout,B,3,3.29,1.6,-3.64,10.39,FF,0,0,R,1,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,199.274,2.05325,4,sln,0.076441041,-129.8005516,0.306927912,-3.621983881,10.47255283,-3.64,10.39,-0.824359615,55,6.713662152,0.104098633,-132.8465024,-3.465255777,-6.407999847,26.66700038,-13.65100011,90.61,-1.348795315,4.043677597,-1.24,4.18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010148sln,181c40e3-5f3d-4a63-80ee-f18792390fd9,3,3,608379,465041,33,Lineout,X,4,3.29,1.6,-4.66,10.52,FF,10,0,R,1,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, out(s)",203.863,0.408284,4,sln,0.075807401,-130.9274793,0.303862718,-4.641372748,10.60790202,-4.66,10.52,-0.676825774,55,6.671646962,1.006049862,-133.8738767,-6.922532275,-8.378000114,26.00700053,-13.03100023,91.4,-0.986103415,2.650092946,-0.88,2.79,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010227sln,b1ec7c7e-e668-4e16-978d-531f7c5cdfe9,5,1,608379,592567,34,Lineout,B,7,3.59,1.77,3.96,-6.7,CU,23,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,30.5212,-2.43956,4,sln,0.091399839,-108.4397678,0.369134411,3.942280625,-6.484896186,3.96,-6.7,-0.980623518,55,6.462284869,1.124513564,-111.3359476,-1.96187511,4.822000172,21.21699962,-40.11100015,75.93,0.204378525,0.342792138,0.35,0.46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010243sln,021523b5-aae9-4f85-be5a-0ba2eee237a4,5,2,608379,592567,34,Lineout,S,8,3.59,1.77,-8.24,6.2,CH,16,0,L,0,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,233.006,-0.461538,4,sln,0.08162721,-121.5173372,0.328277893,-8.204038328,6.328903131,-8.24,6.2,-0.968311045,55,6.609533254,3.313660407,-124.4780029,-4.918053412,-12.68799958,24.27699908,-22.39100084,84.97,-0.762371592,2.125893864,-0.64,2.26,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010305sln,237c2983-4970-4b05-8225-dc90e933198e,5,3,608379,592567,34,Lineout,S,9,3.59,1.77,-5.5,11.95,FF,12,0,L,1,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Swinging Strike,204.681,-0.010989,4,sln,0.07560706,-131.2565645,0.303279527,-5.473454921,12.02416168,-5.5,11.95,-0.623765187,55,6.670787685,3.362720657,-134.2639032,-7.772599406,-9.918000076,26.61699924,-10.39099989,91.73,-0.083258748,2.535099004,0.03,2.67,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010327sln,d16ae703-269f-496e-b423-9de105d94fee,5,4,608379,592567,34,Lineout,S,10,3.59,1.77,-3.83,10.87,FF,12,0,L,2,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,199.368,0.263736,4,sln,0.074383278,-133.3886382,0.298698588,-3.810443847,10.94632718,-3.83,10.87,-0.741641543,55,6.604946452,3.303675806,-136.5270625,-6.909738757,-7.117999886,28.23700008,-11.73100004,93.23,0.014536579,2.787817661,0.12,2.92,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010350sln,73da7f8e-6fc5-440a-8d22-f8652bc9a31b,5,5,608379,592567,34,Lineout,X,11,3.53,1.73,-3.84,11.35,FF,12,0,L,2,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, out(s)",198.626,0.111111,4,sln,0.074718856,-132.761054,0.30039178,-3.815867147,11.42811022,-3.84,11.35,-0.575186818,55,6.727103244,2.302189835,-135.9702448,-7.762294345,-7.048000191,28.74700031,-11.07100019,92.87,-0.224877381,2.589114791,-0.11,2.73,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010419sln,14196532-2997-452d-9a02-f07228b94826,4,1,608379,657061,35,Lineout,B,14,3.53,1.73,0.79,-5.43,CU,5,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,8.24266,0.766667,4,sln,0.092917832,-106.7649415,0.373433183,0.788184637,-5.206035738,0.79,-5.43,-1.004356488,55,6.488652511,-0.471249706,-109.3259471,3.372091333,0.941999998,18.44699916,-38.40100107,74.58,-1.122163604,3.177625591,-0.98,3.32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010431sln,3ed15579-ae06-48de-9074-841ee2a876fd,4,2,608379,657061,35,Lineout,S,15,3.53,1.73,2.03,4.33,FC,23,0,L,0,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Swinging Strike,154.881,-1.1,4,sln,0.078021965,-127.3990762,0.310313187,2.023335288,4.441862674,2.03,4.33,-1.069276494,55,6.446590887,3.146600112,-129.7020995,-6.344089272,3.502,19.73700008,-24.49099931,88.56,0.593561355,1.505021943,0.72,1.64,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010447sln,6a08af92-802a-4299-b82e-303ae8c2f836,4,3,608379,657061,35,Lineout,S,16,3.53,1.73,-5.84,7.88,CH,21,0,L,1,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Swinging Strike,216.55,-1,4,sln,0.0820544,-120.8817366,0.330039334,-5.815339005,7.991679774,-5.84,7.88,-0.850217024,55,6.637425734,3.022688552,-123.8357956,-6.612267874,-8.897999619,24.09700069,-19.95100031,84.58,-0.393538206,1.600846761,-0.26,1.73,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_010506sln,70c628a5-699a-4bde-bfe2-01a66ba87430,4,4,608379,657061,35,Lineout,X,17,3.53,1.73,-3.32,11.56,FF,12,0,L,2,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, out(s)",195.993,0.244444,4,sln,0.072822334,-136.1620161,0.293422536,-3.305083412,11.62719875,-3.32,11.56,-0.990027086,55,6.464739431,3.592059427,-139.6230806,-7.383249937,-6.398000095,31.817,-9.670999619,95.36,-0.062786251,2.712979524,0.04,2.85,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013335sln,ee5f8653-fb83-456e-b145-ccd7cdb22f5c,6,1,608379,621028,46,Single,S,2,3.28,1.59,-6.66,9.02,CH,18,0,R,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Called Strike,216.405,-0.668639,5,sln,0.078068726,-127.0755378,0.313711351,-6.630008754,9.121872593,-6.66,9.02,-0.724297222,55,6.756207857,4.605140858,-130.1138052,-8.055570887,-11.22799954,26.04699954,-16.73099908,88.94,0.217805151,1.740130061,0.34,1.87,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013352sln,6f74969e-bc2b-427e-bedf-597ca9a6ab96,6,2,608379,621028,46,Single,S,3,3.28,1.59,-6.79,9.59,FF,5,0,R,1,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,215.286,1.07101,5,sln,0.075478272,-131.417914,0.303536402,-6.759712554,9.67300096,-6.79,9.59,-0.840796832,55,6.571275948,1.187969581,-134.6167824,-5.043560636,-12.22799954,28.36699924,-14.68099985,91.85,-1.405839688,3.199480834,-1.29,3.34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013931sln,786dc020-f3c3-4182-88ca-f1e3598da7d1,6,3,608379,621028,46,Single,B,4,3.28,1.59,-5.21,10.8,FF,,0,R,2,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,205.743,-2.88166,5,sln,0.075031889,-132.2143269,0.30156269,-5.187948452,10.87352089,-5.21,10.8,-0.689724596,55,6.480040116,-0.505496537,-135.3888409,-5.896801263,-9.508000229,28.317,-12.25099954,92.4,-1.712335026,2.992537907,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013518sln,5f4f3fc0-0152-4afa-a219-01d5f1c5290d,6,4,608379,621028,46,Single,B,5,3.28,1.59,-6.43,9.49,CH,22,0,R,2,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,214.094,-2.15976,5,sln,0.07961917,-124.5167834,0.321108707,-6.401943709,9.594254138,-6.43,9.49,-0.80264682,55,6.543469,4.468720261,-127.7463868,-10.11575869,-10.34800038,27.15700015,-16.67099962,87.43,0.161901185,0.478271914,0.29,0.61,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013537sln,bc992c25-be2e-4ac3-bf62-a2f26466b5ac,6,5,608379,621028,46,Single,S,6,3.28,1.59,-2.92,11.48,FF,16,0,R,2,2,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,194.218,-0.171598,5,sln,0.074761745,-132.7374884,0.299926949,-2.902705916,11.55469076,-2.92,11.48,-0.640162557,55,6.608314742,1.050767611,-135.7882573,-8.602910834,-5.378000114,27.30699977,-10.771,92.77,-0.663275172,2.154382621,-0.55,2.29,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013602sln,b62909ff-30c4-4d23-9bb2-73152636aa2b,6,6,608379,621028,46,Single,X,7,3.21,1.46,2.48,-4.55,CU,13,0,R,2,2,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, no out",28.5536,0.04,5,sln,0.090854899,-109.1122258,0.366531681,2.46819499,-4.338284764,2.48,-4.55,-0.949462518,55,6.420834995,1.814677713,-111.9602064,1.11350692,3.061999943,20.98700008,-37.56100092,76.35,0.348096565,2.242963234,0.5,2.37,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013639sln,1bd56269-eb6e-491f-bb8b-cfe5250355f7,4,1,608379,624428,47,Strikeout,S,10,3.21,1.46,-2.31,13.18,FF,23,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Called Strike,189.92,-0.725714,5,sln,0.076013215,-130.4931421,0.305686655,-2.303215947,13.25302233,-2.31,13.18,-0.618142263,55,6.62470455,3.35626885,-133.6692565,-10.27025692,-4.108000134,27.96699962,-8.541000458,91.44,0.4279414,1.568265219,0.55,1.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013657sln,3c321cbc-08cc-45e2-bf97-7a55c043f616,4,2,608379,624428,47,Strikeout,S,11,3.21,1.46,-4.29,11.17,FF,12,0,L,1,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,200.958,0.417143,5,sln,0.075630957,-131.1429846,0.304270406,-4.264997469,11.24741747,-4.29,11.17,-0.816051469,55,6.64350646,3.91885321,-134.3640295,-7.285252895,-7.677999828,28.50700053,-11.93099985,91.79,0.150735978,2.565044711,0.27,2.7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013719sln,3c9a42a7-924b-4319-8eb8-263a1bb196fe,4,3,608379,624428,47,Strikeout,B,12,3.21,1.46,-4.62,10.83,FF,4,0,L,2,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,203.059,1.14857,5,sln,0.075201546,-131.9529849,0.301791703,-4.594714569,10.90643624,-4.62,10.83,-0.68935296,55,6.580235791,5.384554227,-135.0103707,-5.61670363,-8.407999847,27.20699939,-12.22099981,92.21,0.81961577,3.205854369,0.93,3.34,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013743sln,1d30ef7b-1147-461a-9dfa-18a8bd3183f3,4,4,608379,624428,47,Strikeout,S,13,3.21,1.46,0.43,7.94,FC,7,0,L,2,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Swinging Strike,176.928,0.92,5,sln,0.077979634,-127.3782228,0.311297706,0.431426683,8.040118779,0.43,7.94,-1.173273687,55,6.358095901,2.013356949,-129.9508432,-3.922603529,0.74200001,22.067,-18.35099992,88.65,-0.243881918,2.999863047,-0.13,3.14,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013818sln,84ebb69a-571d-4a28-9711-ad64c445a0a4,1,1,608379,516782,48,Single,X,16,3.53,1.65,1.47,6.83,FC,8,0,R,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, no out",167.89,0.361702,5,sln,0.078956403,-125.7253433,0.316222178,1.465148249,6.940554595,1.47,6.83,-0.998263535,55,6.397739466,2.596637182,-128.4958051,-3.816117798,2.442000057,23.47699985,-20.61100015,87.67,0.359489221,2.797546121,0.48,2.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013916sln,5c0b3e9c-c720-4db8-bb6a-55523611c2e2,2,1,608379,570256,49,Double,B,20,3.75,1.85,-4.09,11.27,FF,14,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,199.923,-0.0210526,5,sln,0.073817816,-134.4283002,0.296217102,-4.07380484,11.34432033,-4.09,11.27,-0.712006701,55,6.551676724,7.184360757,-137.537551,-7.443073051,-7.737999771,28.18700084,-10.63099966,94.04,1.569204268,2.64745856,1.68,2.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_013942sln,030065a8-6882-44a5-b310-06a2e1a7f06a,2,2,608379,570256,49,Double,X,21,3.75,1.85,6.12,-6.9,CU,12,0,L,0,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, run(s)",41.5547,-0.210526,5,sln,0.091468864,-108.3546426,0.369474176,6.095496664,-6.677035312,6.12,-6.9,-1.046396326,55,6.470299627,0.306105133,-111.2584316,2.299340742,7.442000057,21.25700053,-40.33100137,75.87,0.061507212,2.469318245,0.21,2.6,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_014037sln,b0496bd4-e509-45a3-9b8f-df06dc83cf55,2,1,608379,605137,50,Groundout,B,26,3.65,1.75,0.15,7.55,FC,23,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,178.863,-1.75789,5,sln,0.077242692,-128.5051646,0.30948082,0.156310319,7.653458541,0.15,7.55,-0.921072152,55,6.442485113,2.771609869,-131.3654723,-9.050521719,0.272000011,24.77699908,-18.86100015,89.8,0.2811964,0.893992596,0.4,1.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_014059sln,81ba46ef-f67a-40d1-b799-d85d6394fb61,2,2,608379,605137,50,Groundout,X,27,3.65,1.75,-3.92,10.87,FF,13,0,L,0,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, run(s)",199.784,-0.178947,5,sln,0.073971911,-134.1638986,0.296650776,-3.900938523,10.94987334,-3.92,10.87,-0.914099389,55,6.459794345,5.032198103,-137.2201213,-7.632573557,-7.387999866,27.64699992,-11.44100008,93.77,0.522487756,2.403374837,0.64,2.53,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_014143sln,ba6a1071-061c-4d58-9066-209331a87b92,5,1,608379,466320,51,Groundout,B,32,3.36,1.61,-6.49,7.85,CH,15,0,L,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,219.549,-0.76,5,sln,0.080887106,-122.569195,0.326161048,-6.458179455,7.964534708,-6.49,7.85,-0.911447854,55,6.624028537,1.866033973,-125.7355063,-6.644296052,-10.11799989,26.20699939,-19.70100031,85.86,-1.088104412,1.686158427,-0.97,1.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_014158sln,720c1c34-ffa8-4a0f-bb14-bfa994487155,5,2,608379,466320,51,Groundout,B,33,3.36,1.61,-7.22,7.18,CH,21,0,L,0,1,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball In Dirt,225.121,-1.96,5,sln,0.081222997,-122.076683,0.327307217,-7.184996009,7.300696719,-7.22,7.18,-0.973582137,55,6.616490307,3.430292358,-125.187166,-8.645976076,-11.17800031,25.63699969,-20.82099924,85.59,-0.5595453,0.642297445,-0.44,0.77,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_014219sln,7e1c1467-b3bf-49d9-b72d-fa156ad10597,5,3,608379,466320,51,Groundout,B,34,3.36,1.61,-5.62,8.12,CH,22,0,L,0,2,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,214.656,-1.91429,5,sln,0.080548296,-123.2092416,0.323035543,-5.589926079,8.225856156,-5.62,8.12,-1.092250063,55,6.6569737,4.377545016,-126.0183607,-9.262718622,-8.928000305,23.33700046,-19.04100046,86.21,-0.028883015,0.678039275,0.09,0.81,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_014240sln,a8c15529-65bb-4efb-89cd-3adfe3bf3ebe,5,4,608379,466320,51,Groundout,S,35,3.36,1.61,-2.39,11.86,FF,17,0,L,0,3,R,gid_2019_05_09_pitmlb_slnmlb_1/,Called Strike,191.324,-0.645714,5,sln,0.075169421,-132.0166407,0.301574099,-2.372623644,11.93842269,-2.39,11.86,-0.773917223,55,6.723475876,2.473574063,-135.0537057,-9.778209582,-4.347999905,27.03699931,-10.30099973,92.34,-0.12253891,1.793907129,-0.01,1.92,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_014301sln,cca16c26-53ee-4e5a-afb4-997006e49c78,5,5,608379,466320,51,Groundout,X,36,3.36,1.61,-4.32,8.85,CH,16,0,L,1,3,R,gid_2019_05_09_pitmlb_slnmlb_1/,"In play, out(s)",205.982,-0.474286,5,sln,0.08204925,-120.9370369,0.329321114,-4.299920681,8.965543214,-4.32,8.85,-0.977307101,55,6.597748575,2.409998815,-123.7492502,-6.154715793,-6.608000134,22.93700084,-18.40099916,84.49,-0.562964331,1.93721588,-0.44,2.07,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_015645sln,ceb7a765-a238-458f-a7af-1ea6ffef533d,6,1,608379,465041,57,Single,S,2,3.29,1.6,-4.07,11.76,FF,7,0,R,0,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Foul,199.055,1.16568,6,sln,0.077108547,-128.6156168,0.310401173,-4.051278185,11.84397609,-4.07,11.76,-0.499090619,55,6.723445472,2.078893591,-131.8176273,-5.565758679,-7.008000229,27.79699954,-11.69100008,89.97,-0.249003752,3.295926042,-0.13,3.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2019,190510_015709sln,090c6cb4-02f3-4dba-aa6a-d3874c9072db,6,2,608379,465041,57,Single,B,3,3.29,1.6,5.07,-7.31,CU,1,0,R,1,0,R,gid_2019_05_09_pitmlb_slnmlb_1/,Ball,34.6831,1.20118,6,sln,0.093202641,-106.3271919,0.376704981,5.042226893,-7.077169124,5.07,-7.31,-0.903772941,55,6.432520951,-0.38031206,-109.2120952,4.420902679,5.922000076,20.72699985,-40.49100122,74.52,-0.311931262,3.325075925,-0.16,3.46,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
