dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb
6/2/2019,190602_204304oak,fc4b4e99-3771-483d-bd60-0768a84fbde8,2,1,543037,657656,15,Groundout,B,17,3.22,1.49,-7.27,9.99,FF,0,0,R,0,0,R,gid_2019_06_02_houmlb_oakmlb_1/,Ball,216.038,1.43931,2,hou,0.071989275,-137.7561683,0.289855952,-6.65561714,10.06181266,-7.27,9.99,-2.076391853,55,5.841017058,5.955414573,-141.2022731,-3.186570333,-13.20300038,32.04400076,-12.21900027,96.38,-0.75226629,3.609850541,-0.7,3.6,0,0
6/2/2019,190602_204320oak,1fca1d60-0147-4d52-ad02-ba52231fa7d4,2,2,543037,657656,15,Groundout,X,17,3.22,1.49,2.97,2.26,SL,23,0,R,0,1,R,gid_2019_06_02_houmlb_oakmlb_1/,"In play, out(s)",127.314,-1.01156,2,hou,0.077952407,-127.3637982,0.31195163,3.624161231,2.399758966,2.97,2.26,-2.06685637,55,5.839309993,5.166639525,-130.1128629,-4.108574728,6.206999943,23.594,-28.06899969,88.83,0.716609626,1.5024562,0.78,1.48,0,10
6/2/2019,190602_204356oak,705c4391-c62d-4a21-818d-75c7de1c1ece,9,1,543037,595777,16,Home Run,B,19,3.25,1.56,-8.06,10.58,FF,10,0,L,0,0,R,gid_2019_06_02_houmlb_oakmlb_1/,Ball,217.271,0.218935,2,hou,0.072406354,-136.9558488,0.291613432,-7.430484763,10.65360984,-8.06,10.58,-2.036958894,55,5.845936305,4.006729507,-140.4023666,-5.836981416,-14.56300004,31.86400046,-11.29900019,95.85,-1.598896842,2.609562022,-1.54,2.59,0,0
6/2/2019,190602_204411oak,b049e0d9-6243-4273-a621-1f5313f47711,9,2,543037,595777,16,Home Run,S,19,3.25,1.56,-6.11,10.41,FF,5,0,L,0,1,R,gid_2019_06_02_houmlb_oakmlb_1/,Called Strike,210.367,0.91716,2,hou,0.072667342,-136.5137974,0.292090224,-5.48910571,10.48883517,-6.11,10.41,-1.948827533,55,5.874486298,4.811009557,-139.7996312,-4.371306478,-10.72299989,30.26400008,-11.68899958,95.42,-0.881921658,3.184870516,-0.82,3.18,0,10
6/2/2019,190602_204434oak,c2b28db8-42c1-4927-b662-02fa2c61bf9b,9,3,543037,595777,16,Home Run,B,19,3.25,1.56,-6.8,9.8,FF,0,0,L,1,1,R,gid_2019_06_02_houmlb_oakmlb_1/,Ball,214.756,1.85207,2,hou,0.071606825,-138.5299872,0.287890093,-6.197653241,9.871092089,-6.8,9.8,-2.011726209,55,5.838196226,4.706927212,-141.8812086,-2.274813334,-12.46299966,31.32399954,-12.32899992,96.8,-1.124732451,3.978734268,-1.07,3.97,0,11
6/2/2019,190602_204455oak,334b804d-0d4d-48d2-acea-efadd3eb50b3,9,4,543037,595777,16,Home Run,S,19,3.25,1.56,-6.84,7.38,CH,17,0,L,1,2,R,gid_2019_06_02_houmlb_oakmlb_1/,Called Strike,222.806,-0.491124,2,hou,0.079268947,-125.2026075,0.317839068,-6.105548042,7.491767463,-6.84,7.38,-1.931417051,55,5.772743282,6.790794049,-128.0426215,-4.27422784,-10.07300027,23.97399916,-19.81899969,87.47,0.07266623,2.021567757,0.13,1.99,0,21
6/2/2019,190602_204516oak,2ab775ee-eda1-485a-a702-24a0b2c0e4ba,9,5,543037,595777,16,Home Run,B,19,3.25,1.56,-6.39,10.5,FF,5,0,L,2,2,R,gid_2019_06_02_houmlb_oakmlb_1/,Ball,211.279,0.633136,2,hou,0.071732657,-138.2500449,0.288810725,-5.776922796,10.56992216,-6.39,10.5,-2.111022308,55,5.804756785,4.664937171,-141.7053101,-5.019209682,-11.54299958,32.24399962,-11.05900042,96.73,-1.168773702,2.950335613,-1.11,2.94,0,22
6/2/2019,190602_204540oak,e6936960-d0fd-472b-bc9b-c27d125cdb28,9,6,543037,595777,16,Home Run,S,19,3.25,1.56,-8.42,11.62,FF,7,0,L,2,3,R,gid_2019_06_02_houmlb_oakmlb_1/,Foul,215.912,0.91716,2,hou,0.071109548,-139.3831759,0.287173167,-7.80959532,11.68247762,-8.42,11.62,-1.882950948,55,5.887057264,7.969838552,-143.101676,-5.18030686,-15.78300031,35.01399817,-8.568999695,97.78,0.031015766,3.186288302,0.09,3.18,0,32
6/2/2019,190602_204610oak,ea131681-e03d-4eb5-9559-ed064edd458b,9,7,543037,595777,16,Home Run,S,19,3.25,1.56,-6.99,9.84,FF,6,0,L,2,3,R,gid_2019_06_02_houmlb_oakmlb_1/,Foul,215.353,0.964497,2,hou,0.070889303,-139.9370164,0.284952134,-6.393346182,9.914241466,-6.99,9.84,-2.055077377,55,5.851955352,6.855648563,-143.3076709,-4.416675362,-13.12300046,31.82399954,-11.82899992,97.87,-0.377880307,3.222040456,-0.31,3.22,0,32
6/2/2019,190602_204636oak,3848cadf-27d3-4b0a-b098-1c4471853556,9,8,543037,595777,16,Home Run,S,19,3.25,1.56,-7.91,9.78,FF,16,0,L,2,3,R,gid_2019_06_02_houmlb_oakmlb_1/,Foul,218.92,-0.692308,2,hou,0.070022961,-141.7276045,0.280840435,-7.322258802,9.852609223,-7.91,9.78,-1.970927355,55,5.862684439,6.851663791,-144.9635605,-8.25776015,-15.47300084,30.92399992,-11.35899966,99.11,-0.479351831,1.835536846,-0.42,1.82,0,32
